Ticker,Name,Market Cap,Date
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",2012518320,2024-10-18
IRON,"Disc Medicine, Inc. Common Stock",1502934577,2024-10-18
MBIN,Merchants Bancorp Common Stock,2055429910,2024-10-18
SJW,SJW Group Common Stock,1948630012,2024-10-18
SIMO,Silicon Motion Technology Corporation,1884149823,2024-10-18
CLOV,"Clover Health Investments, Corp",1989874996,2024-10-18
MLKN,"MillerKnoll, Inc. Common Stock",1747121338,2024-10-18
SSRM,SSR Mining Inc.,1261079558,2024-10-18
AAOI,"Applied Optoelectronics, Inc.",759433427.6,2024-10-18
SDGR,"Schrodinger, Inc. Common Stock",1295778287,2024-10-18
MTTR,"Matterport, Inc. Class A Common Stock",1531829366,2024-10-18
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1870859877,2024-10-18
XMTR,"Xometry, Inc. Class A Common Stock",1030296954,2024-10-18
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2027017721,2024-10-18
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1352583076,2024-10-18
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1475665732,2024-10-18
NSSC,"Napco Security Technologies, Inc",1533240504,2024-10-18
OLPX,"Olaplex Holdings, Inc. Common Stock",1376928145,2024-10-18
OCSL,Oaktree Specialty Lending Corporation,1366917202,2024-10-18
WGS,GeneDx Holdings Corp. Class A Common Stock,1567399846,2024-10-21
NN,NextNav Inc. Common Stock,1191198552,2024-10-21
OSW,OneSpaWorld Holdings Limited Common Shares,1768613025,2024-10-21
STGW,Stagwell Inc. Class A Common Stock,737425279.8,2024-10-21
SUPN,"Supernus Pharmaceuticals, Inc.",1855398380,2024-10-21
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",1986374338,2024-10-21
IRON,"Disc Medicine, Inc. Common Stock",1509176988,2024-10-21
MBIN,Merchants Bancorp Common Stock,1975354167,2024-10-21
SJW,SJW Group Common Stock,1939797880,2024-10-21
SIMO,Silicon Motion Technology Corporation,1924904583,2024-10-21
CLOV,"Clover Health Investments, Corp",2019723121,2024-10-21
MLKN,"MillerKnoll, Inc. Common Stock",1700780432,2024-10-21
SSRM,SSR Mining Inc.,1259058597,2024-10-21
AAOI,"Applied Optoelectronics, Inc.",756979684.7,2024-10-21
SDGR,"Schrodinger, Inc. Common Stock",1304513871,2024-10-21
MTTR,"Matterport, Inc. Class A Common Stock",1528638055,2024-10-21
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1844143485,2024-10-21
XMTR,"Xometry, Inc. Class A Common Stock",1037198465,2024-10-21
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2105601581,2024-10-21
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1270275790,2024-10-21
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1467800758,2024-10-21
NSSC,"Napco Security Technologies, Inc",1521809418,2024-10-21
OLPX,"Olaplex Holdings, Inc. Common Stock",1350448757,2024-10-21
OCSL,Oaktree Specialty Lending Corporation,1366094749,2024-10-21
WGS,GeneDx Holdings Corp. Class A Common Stock,1556625488,2024-10-22
NN,NextNav Inc. Common Stock,1270780216,2024-10-22
OSW,OneSpaWorld Holdings Limited Common Shares,1774895842,2024-10-22
STGW,Stagwell Inc. Class A Common Stock,718430992.3,2024-10-22
SUPN,"Supernus Pharmaceuticals, Inc.",1857602596,2024-10-22
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",1981259211,2024-10-22
IRON,"Disc Medicine, Inc. Common Stock",1513635852,2024-10-22
MBIN,Merchants Bancorp Common Stock,2015620826,2024-10-22
SJW,SJW Group Common Stock,1922460732,2024-10-22
SIMO,Silicon Motion Technology Corporation,1919852340,2024-10-22
CLOV,"Clover Health Investments, Corp",1960026871,2024-10-22
MLKN,"MillerKnoll, Inc. Common Stock",1685564015,2024-10-22
SSRM,SSR Mining Inc.,1319687422,2024-10-22
AAOI,"Applied Optoelectronics, Inc.",720991455.4,2024-10-22
SDGR,"Schrodinger, Inc. Common Stock",1359839236,2024-10-22
MTTR,"Matterport, Inc. Class A Common Stock",1535020678,2024-10-22
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1908619044,2024-10-22
XMTR,"Xometry, Inc. Class A Common Stock",1017972828,2024-10-22
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2086652281,2024-10-22
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1286737247,2024-10-22
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1421594036,2024-10-22
NSSC,"Napco Security Technologies, Inc",1488991139,2024-10-22
OLPX,"Olaplex Holdings, Inc. Common Stock",1343828911,2024-10-22
OCSL,Oaktree Specialty Lending Corporation,1335663981,2024-10-22
WGS,GeneDx Holdings Corp. Class A Common Stock,1510565104,2024-10-23
NN,NextNav Inc. Common Stock,1285938628,2024-10-23
OSW,OneSpaWorld Holdings Limited Common Shares,1780131523,2024-10-23
STGW,Stagwell Inc. Class A Common Stock,698319393.8,2024-10-23
SUPN,"Supernus Pharmaceuticals, Inc.",1866419458,2024-10-23
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",1935223067,2024-10-23
IRON,"Disc Medicine, Inc. Common Stock",1396813603,2024-10-23
MBIN,Merchants Bancorp Common Stock,2045363245,2024-10-23
SJW,SJW Group Common Stock,1916572644,2024-10-23
SIMO,Silicon Motion Technology Corporation,1878087131,2024-10-23
CLOV,"Clover Health Investments, Corp",1880431871,2024-10-23
MLKN,"MillerKnoll, Inc. Common Stock",1641298074,2024-10-23
SSRM,SSR Mining Inc.,1305540696,2024-10-23
AAOI,"Applied Optoelectronics, Inc.",695636112.2,2024-10-23
SDGR,"Schrodinger, Inc. Common Stock",1319073178,2024-10-23
MTTR,"Matterport, Inc. Class A Common Stock",1464811832,2024-10-23
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1912181230,2024-10-23
XMTR,"Xometry, Inc. Class A Common Stock",985437134.9,2024-10-23
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2040951029,2024-10-23
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1262045061,2024-10-23
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1408813453,2024-10-23
NSSC,"Napco Security Technologies, Inc",1459491562,2024-10-23
OLPX,"Olaplex Holdings, Inc. Common Stock",1310729676,2024-10-23
OCSL,Oaktree Specialty Lending Corporation,1324149636,2024-10-23
WGS,GeneDx Holdings Corp. Class A Common Stock,1591642154,2024-10-24
NN,NextNav Inc. Common Stock,1246779397,2024-10-24
OSW,OneSpaWorld Holdings Limited Common Shares,1808404200,2024-10-24
STGW,Stagwell Inc. Class A Common Stock,690498216.5,2024-10-24
SUPN,"Supernus Pharmaceuticals, Inc.",1862562081,2024-10-24
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",1935223067,2024-10-24
IRON,"Disc Medicine, Inc. Common Stock",1367385098,2024-10-24
MBIN,Merchants Bancorp Common Stock,2025229915,2024-10-24
SJW,SJW Group Common Stock,1844934240,2024-10-24
SIMO,Silicon Motion Technology Corporation,1894254309,2024-10-24
CLOV,"Clover Health Investments, Corp",1885406559,2024-10-24
MLKN,"MillerKnoll, Inc. Common Stock",1631614900,2024-10-24
SSRM,SSR Mining Inc.,1295435892,2024-10-24
AAOI,"Applied Optoelectronics, Inc.",713630226.8,2024-10-24
SDGR,"Schrodinger, Inc. Common Stock",1289226599,2024-10-24
MTTR,"Matterport, Inc. Class A Common Stock",1490342321,2024-10-24
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1917880727,2024-10-24
XMTR,"Xometry, Inc. Class A Common Stock",960788882.4,2024-10-24
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2051540344,2024-10-24
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1207173537,2024-10-24
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1422577158,2024-10-24
NSSC,"Napco Security Technologies, Inc",1437366880,2024-10-24
OLPX,"Olaplex Holdings, Inc. Common Stock",1323969370,2024-10-24
OCSL,Oaktree Specialty Lending Corporation,1342243606,2024-10-24
WGS,GeneDx Holdings Corp. Class A Common Stock,1584369462,2024-10-25
NN,NextNav Inc. Common Stock,1322571457,2024-10-25
OSW,OneSpaWorld Holdings Limited Common Shares,1823064107,2024-10-25
STGW,Stagwell Inc. Class A Common Stock,687146283.5,2024-10-25
SUPN,"Supernus Pharmaceuticals, Inc.",1869725781,2024-10-25
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",1960798703,2024-10-25
IRON,"Disc Medicine, Inc. Common Stock",1367682356,2024-10-25
MBIN,Merchants Bancorp Common Stock,1965745078,2024-10-25
SJW,SJW Group Common Stock,1845588472,2024-10-25
SIMO,Silicon Motion Technology Corporation,1888191617,2024-10-25
CLOV,"Clover Health Investments, Corp",1950077496,2024-10-25
MLKN,"MillerKnoll, Inc. Common Stock",1624698347,2024-10-25
SSRM,SSR Mining Inc.,1242890910,2024-10-25
AAOI,"Applied Optoelectronics, Inc.",713221269.6,2024-10-25
SDGR,"Schrodinger, Inc. Common Stock",1287042703,2024-10-25
MTTR,"Matterport, Inc. Class A Common Stock",1458429209,2024-10-25
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1954927457,2024-10-25
XMTR,"Xometry, Inc. Class A Common Stock",956352197,2024-10-25
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2042065694,2024-10-25
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1223634994,2024-10-25
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1435357740,2024-10-25
NSSC,"Napco Security Technologies, Inc",1423354581,2024-10-25
OLPX,"Olaplex Holdings, Inc. Common Stock",1337209064,2024-10-25
OCSL,Oaktree Specialty Lending Corporation,1344710966,2024-10-25
WGS,GeneDx Holdings Corp. Class A Common Stock,1510026386,2024-10-28
NN,NextNav Inc. Common Stock,1446365156,2024-10-28
OSW,OneSpaWorld Holdings Limited Common Shares,1823064107,2024-10-28
STGW,Stagwell Inc. Class A Common Stock,700554015.8,2024-10-28
SUPN,"Supernus Pharmaceuticals, Inc.",1882400020,2024-10-28
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",2031842134,2024-10-28
IRON,"Disc Medicine, Inc. Common Stock",1373032993,2024-10-28
MBIN,Merchants Bancorp Common Stock,2008299616,2024-10-28
SJW,SJW Group Common Stock,1919176214,2024-10-28
SIMO,Silicon Motion Technology Corporation,1909747854,2024-10-28
CLOV,"Clover Health Investments, Corp",1999824371,2024-10-28
SSRM,SSR Mining Inc.,1282299647,2024-10-28
AAOI,"Applied Optoelectronics, Inc.",678868869,2024-10-28
SDGR,"Schrodinger, Inc. Common Stock",1337272311,2024-10-28
MTTR,"Matterport, Inc. Class A Common Stock",1468003143,2024-10-28
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1965614014,2024-10-28
XMTR,"Xometry, Inc. Class A Common Stock",984451204.8,2024-10-28
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2087209613,2024-10-28
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1253814333,2024-10-28
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1422577158,2024-10-28
NSSC,"Napco Security Technologies, Inc",1430678652,2024-10-28
OLPX,"Olaplex Holdings, Inc. Common Stock",1423267073,2024-10-28
OCSL,Oaktree Specialty Lending Corporation,1352935498,2024-10-28
WGS,GeneDx Holdings Corp. Class A Common Stock,2263154066,2024-10-29
NN,NextNav Inc. Common Stock,1493103594,2024-10-29
OSW,OneSpaWorld Holdings Limited Common Shares,1827252652,2024-10-29
STGW,Stagwell Inc. Class A Common Stock,709492504.1,2024-10-29
SUPN,"Supernus Pharmaceuticals, Inc.",1894523205,2024-10-29
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",2358073570,2024-10-29
IRON,"Disc Medicine, Inc. Common Stock",1364412522,2024-10-29
MBIN,Merchants Bancorp Common Stock,1648877749,2024-10-29
SJW,SJW Group Common Stock,1837737688,2024-10-29
SIMO,Silicon Motion Technology Corporation,1947808085,2024-10-29
CLOV,"Clover Health Investments, Corp",2014748433,2024-10-29
MLKN,"MillerKnoll, Inc. Common Stock",1606715308,2024-10-29
SSRM,SSR Mining Inc.,1291393970,2024-10-29
AAOI,"Applied Optoelectronics, Inc.",640835854.1,2024-10-29
SDGR,"Schrodinger, Inc. Common Stock",1364207028,2024-10-29
MTTR,"Matterport, Inc. Class A Common Stock",1452046587,2024-10-29
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1657484960,2024-10-29
XMTR,"Xometry, Inc. Class A Common Stock",1008606492,2024-10-29
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2089438943,2024-10-29
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1253814333,2024-10-29
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1410779697,2024-10-29
NSSC,"Napco Security Technologies, Inc",1454329136,2024-10-29
OLPX,"Olaplex Holdings, Inc. Common Stock",1403407532,2024-10-29
OCSL,Oaktree Specialty Lending Corporation,1332374168,2024-10-29
WGS,GeneDx Holdings Corp. Class A Common Stock,2285620230,2024-10-30
NN,NextNav Inc. Common Stock,1491840393,2024-10-30
OSW,OneSpaWorld Holdings Limited Common Shares,1876468052,2024-10-30
STGW,Stagwell Inc. Class A Common Stock,720665614.4,2024-10-30
SUPN,"Supernus Pharmaceuticals, Inc.",1921524845,2024-10-30
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",1927657839,2024-10-30
IRON,"Disc Medicine, Inc. Common Stock",1355494793,2024-10-30
MBIN,Merchants Bancorp Common Stock,1645674267,2024-10-30
SJW,SJW Group Common Stock,1843908571,2024-10-30
SIMO,Silicon Motion Technology Corporation,1886507536,2024-10-30
CLOV,"Clover Health Investments, Corp",2014748433,2024-10-30
MLKN,"MillerKnoll, Inc. Common Stock",1591498891,2024-10-30
SSRM,SSR Mining Inc.,1275226284,2024-10-30
AAOI,"Applied Optoelectronics, Inc.",668644940.3,2024-10-30
SDGR,"Schrodinger, Inc. Common Stock",1279763050,2024-10-30
MTTR,"Matterport, Inc. Class A Common Stock",1455237898,2024-10-30
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1661358011,2024-10-30
XMTR,"Xometry, Inc. Class A Common Stock",966704463.1,2024-10-30
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2116748227,2024-10-30
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1231865723,2024-10-30
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1422577158,2024-10-30
NSSC,"Napco Security Technologies, Inc",1444004284,2024-10-30
OLPX,"Olaplex Holdings, Inc. Common Stock",1363688451,2024-10-30
OCSL,Oaktree Specialty Lending Corporation,1348000778,2024-10-30
WGS,GeneDx Holdings Corp. Class A Common Stock,2244138421,2024-10-31
NN,NextNav Inc. Common Stock,1467839574,2024-10-31
OSW,OneSpaWorld Holdings Limited Common Shares,1833535469,2024-10-31
STGW,Stagwell Inc. Class A Common Stock,693850149.6,2024-10-31
SUPN,"Supernus Pharmaceuticals, Inc.",1877440535,2024-10-31
HRMY,"Harmony Biosciences Holdings, Inc. Common Stock",1832415573,2024-10-31
IRON,"Disc Medicine, Inc. Common Stock",1332308698,2024-10-31
MBIN,Merchants Bancorp Common Stock,1690523010,2024-10-31
SJW,SJW Group Common Stock,1850891814,2024-10-31
SIMO,Silicon Motion Technology Corporation,1812407972,2024-10-31
CLOV,"Clover Health Investments, Corp",2049571246,2024-10-31
MLKN,"MillerKnoll, Inc. Common Stock",1546541296,2024-10-31
SSRM,SSR Mining Inc.,1246932832,2024-10-31
AAOI,"Applied Optoelectronics, Inc.",638791068.3,2024-10-31
SDGR,"Schrodinger, Inc. Common Stock",1280854998,2024-10-31
MTTR,"Matterport, Inc. Class A Common Stock",1455237898,2024-10-31
KNSA,"Kiniksa Pharmaceuticals International, plc Class A Ordinary Shares",1631033353,2024-10-31
XMTR,"Xometry, Inc. Class A Common Stock",970155218.4,2024-10-31
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),2055441670,2024-10-31
WOOF,"Petco Health and Wellness Company, Inc. Class A Common Stock",1171507046,2024-10-31
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",1484457448,2024-10-31
NSSC,"Napco Security Technologies, Inc",1418929644,2024-10-31
OLPX,"Olaplex Holdings, Inc. Common Stock",1178332739,2024-10-31
OCSL,Oaktree Specialty Lending Corporation,1334019074,2024-10-31
